Name,S&P 500 COMPOSITE - OPENING PRICE,ISHARESCOREEUR (XET) STOXX50 UCITS ETF EUR - OPENING PRICE,SHANGHAI SE A SHARE - OPENING PRICE,ISHARES RUSSELL 2000 ETF - OPENING PRICE,INVESCO QQQ TRUST SERIES 1 - OPENING PRICE,ISHARES CORE FTSE 100 UCITS ETF GBP - OPENING PRICE,INVESCO MSCI JAPAN UCITS ETF ACC - OPENING PRICE,DOW JONES US REAL ESTATE - OPENING PRICE,SECT.SPDR TST.SBI INTER INDS. - OPENING PRICE
Code,S19658(PO),291561(PO),S08435(PO),292398(PO),696044(PO),291580(PO),67434J(PO),T25191(PO),689918(PO)
15/03/13,1563.21,27.58,2375.348,94.65,68.75,651.3,31.88,267.94,41.9
18/03/13,1560.7,26.86,2373.226,93.74,67.885,637,31.97,266.67,41.67
19/03/13,1552.1,27.1,2349.169,94.41,68.54,643.1,32.13,266.52,41.76
20/03/13,1548.34,27.065,2363.198,94.36,68.74,647,32.27,265.73,41.88
21/03/13,1558.71,27.2,2426.546,94.04,68.09,643.1,32.53,265.83,41.55
22/03/13,1545.9,26.93,2429.901,94.25,68.21,638.4,32.26,266.03,41.62
25/03/13,1556.89,27.35,2443.891,94.12,68.81,643,32.49,267.8,41.74
26/03/13,1551.69,26.75,2426.83,94.34,68.6,640.2,32.57,267.56,41.45
27/03/13,1563.75,26.635,2406.73,93.65,68.25,642.3,32.9,268.18,41.27
28/03/13,1562.86,26.33,2379.578,94.27,68.81,639.1,32.75,269.01,41.4
29/03/13,N/A,N/A,2342.836,N/A,N/A,N/A,N/A,N/A,N/A
1/4/2013,1569.18,N/A,2333.364,94.27,69.01,N/A,N/A,269.87,41.7
2/4/2013,1562.17,26.445,2339.065,93.78,68.81,645,31.83,271.09,41.39
3/4/2013,1570.25,26.79,2336.723,92.94,69.08,647.3,31.99,271.85,41.2
4/4/2013,1553.69,26.7,N/A,91.26,68.41,643,33.03,270.31,40.91
5/4/2013,1559.98,26.42,N/A,90.52,67.35,635.7,33.02,273.14,40.51
8/4/2013,1553.26,26.145,2298.558,91.99,67.88,638,33.03,274.58,40.94
9/4/2013,1563.11,26.22,2318.812,92.64,68.42,632.9,32.78,277.76,41.33
10/4/2013,1568.61,26.255,2328.668,92.51,68.89,633.8,33.43,277.61,41.53
11/4/2013,1587.73,26.705,2341.446,93.83,69.84,640.5,33.65,279.14,41.94
12/4/2013,1593.3,26.83,2321.571,93.7,69.85,641.2,33.76,280.16,41.85
15/04/13,1588.84,26.565,2302.478,93.06,69.68,639.1,33.8,280.31,41.48
16/04/13,1552.36,26.34,2271.019,90.81,68.99,632.7,33.75,275.67,40.86
17/04/13,1574.57,26.485,2297.56,90.92,68.84,635.3,33.7,278.51,40.71
18/04/13,1552.03,25.85,2283.618,90.15,68.33,627.7,33.47,276,40.5
19/04/13,1541.61,25.93,2303.876,89.96,67.31,628.5,33.54,275.8,40.22
22/04/13,1555.25,26.225,2340.724,90.7,68.33,632.8,33.77,279.8,40.41
23/04/13,1562.5,26.125,2347.215,91.6,69.2,629.9,34.16,279.97,40.6
24/04/13,1578.78,26.78,2289.335,92.29,69.26,641.8,34.66,281.41,40.91
25/04/13,1578.93,27.12,2316.331,93.03,69.63,644.9,34.56,282.08,41.28
26/04/13,1585.16,27.115,2306.6,93.09,69.62,644.1,34.58,281.63,41.3
29/04/13,1582.34,27.215,N/A,93.31,69.78,644.7,34.52,280.9,41.4
30/04/13,1593.58,27.595,N/A,93.58,70.29,649.5,34.61,282.51,41.5
1/5/2013,1597.55,N/A,N/A,93.81,70.71,640.6,N/A,284.9,41.2
2/5/2013,1582.77,27.345,2272.1,92.34,70.51,645.8,34.5,283.6,41.05
3/5/2013,1597.6,27.55,2280.844,94.53,71.94,648.8,34.88,284.82,41.87
6/5/2013,1614.4,27.93,2315.652,94.83,72.25,N/A,35.02,284.59,42.14
7/5/2013,1617.55,27.925,2331.704,95.51,72.5,656.7,34.94,285.9,42.51
8/5/2013,1625.95,28.035,2346.996,95.93,72.31,659.4,35.05,287.28,42.72
9/5/2013,1632.69,28.175,2351.785,96.3,72.55,661.2,34.94,288.01,43.08
10/5/2013,1626.69,28.29,2332.716,96.21,72.73,663.1,35.4,286.35,43.13
13/05/13,1632.1,28.365,2352.512,96.74,72.93,665.2,35.8,286.46,43.14
14/05/13,1633.75,28.34,2343.324,96.94,73.13,667.4,35.99,287.15,43.16
15/05/13,1649.13,28.39,2320.439,97.8,73.38,670.6,36.66,288.09,43.35
16/05/13,1658.07,28.535,2324.869,98.03,73.77,673.3,36.32,290.19,43.55
17/05/13,1652.45,28.57,2354.709,98.4,73.95,672,36.75,289.68,43.7
20/05/13,1665.71,28.84,2393.037,98.76,74.09,676.5,36.94,291.34,44.04
21/05/13,1666.2,28.86,2404.354,99.2,74.18,677.5,37.02,291.66,44.31
22/05/13,1669.39,28.895,2411.304,99.41,74.36,683.7,37.06,292.89,44.43
23/05/13,1651.62,28.39,2400.86,96.65,72.95,676,34.31,284.49,43.43
24/05/13,1646.67,28.53,2388.004,97.3,72.96,677.6,34.09,280.7,43.58
27/05/13,N/A,28.46,2393.403,N/A,N/A,N/A,33.23,N/A,N/A
28/05/13,1652.63,28.7,2400.457,99.2,74.25,675.1,34.54,281.37,44.25
29/05/13,1656.57,28.835,2432.105,98.55,73.59,668.8,34.08,276.64,43.73
30/05/13,1649.14,28.43,2424.448,98.5,73.57,659.1,33.38,272.23,43.82
31/05/13,1652.13,28.56,2429.209,98.38,73.65,661.1,32.54,269.11,43.84
3/6/2013,1631.71,28.165,2407.795,98.14,73.31,653,32.03,266.05,43.71
4/6/2013,1640.73,28.37,2404.469,98.68,73.52,653.1,33.18,267.09,43.74
5/6/2013,1629.05,27.97,2376.88,97.56,72.77,648.7,31.76,263.43,43.33
6/6/2013,1609.29,27.785,2370.261,96.36,72.15,638.6,31.16,260.88,42.775
7/6/2013,1625.27,27.395,2346.987,97.9,72.73,632.1,31.74,266.48,43.34
10/6/2013,1644.67,27.8,N/A,98.64,73.55,637.6,32.96,265.78,43.94
11/6/2013,1638.64,27.655,N/A,97.675,72.67,635.9,32.49,261.98,43.23
12/6/2013,1629.94,27.49,N/A,98.33,73.12,631.9,32.51,259.72,43.59
13/06/13,1612.15,26.84,2292.261,96.73,71.76,622.4,32.31,255.15,42.92
14/06/13,1635.52,27.42,2250.344,98.28,72.76,632.8,31.98,262.49,43.55
17/06/13,1630.64,27.505,2267.017,98.59,72.88,633.3,33.13,264.28,43.58
18/06/13,1639.77,27.535,2259.232,98.52,73.07,632.9,33.22,264.02,43.66
19/06/13,1651.83,27.69,2251.17,99.51,73.57,638.6,33.28,265.31,44.06
20/06/13,1624.62,26.965,2232.279,96.71,71.92,626.1,32.67,255.53,43.055
21/06/13,1588.62,26.645,2154.872,95.64,70.78,617.8,32.94,246.52,42.63
24/06/13,1588.77,26.12,2165.285,94.91,69.84,610.2,32.24,248.71,41.91
25/06/13,1577.52,25.98,2039.035,95.59,70.41,608,32.62,248.6,41.96
26/06/13,1592.27,26.015,2045.544,96.52,70.82,611.5,32.67,252.93,42.46
27/06/13,1606.44,26.67,2045.947,96.65,71.22,618.4,33.53,256.16,42.82
28/06/13,1611.12,27.005,2025.446,97.4,70.92,625.5,33.93,259.68,42.8
1/7/2013,1609.78,26.87,2057.368,97.65,71.76,628.1,34.19,259.16,42.99
2/7/2013,1614.29,26.93,2085.608,98.16,71.68,631.1,34.81,257.32,42.92
3/7/2013,1611.48,26.255,2089.41,97.73,71.48,625,34.37,259.97,42.44
4/7/2013,N/A,26.555,2075.135,N/A,N/A,628.4,35.07,N/A,N/A
5/7/2013,1618.65,27.14,2099.64,99.38,72.45,643.5,35.39,258.96,42.96
8/7/2013,1634.2,26.845,2075.511,100.13,72.94,642.8,35.14,257.18,43.38
9/7/2013,1642.89,27.35,2044.702,100.7,72.98,649.6,35.6,258.38,43.74
10/7/2013,1651.56,27.31,2054.414,101.04,73,651,35.37,260.64,44.04
11/7/2013,1657.41,27.625,2104.785,102.42,74.29,657.1,35.32,261.86,44.69
12/7/2013,1675.26,27.57,2164.5,102.48,75.02,656.2,35.58,268.26,44.56
15/07/13,1679.59,27.555,2141.444,102.95,75.36,655.9,35.9,266.63,44.58
16/07/13,1682.7,27.63,2150.48,103.62,75.54,659.9,35.58,267.24,44.68
17/07/13,1677.91,27.435,2157.329,103.64,75.6,657,35.79,267.37,44.59
18/07/13,1681.05,27.435,2133.522,103.73,75.54,655.9,35.72,268.29,44.6
19/07/13,1686.15,27.78,2119.742,104.06,74.72,661.8,35.57,270.04,45.11
22/07/13,1694.41,27.925,2069.864,104.48,74.87,662.7,35.44,269.78,45.49
23/07/13,1696.63,28.065,2102.764,104.91,74.95,664.8,35.48,270.7,45.59
24/07/13,1696.06,27.435,2130.738,104.91,74.99,660.9,35.32,270.28,45.56
25/07/13,1685.21,27.57,2132.458,103.47,74.89,662,34.45,264.38,44.94
26/07/13,1687.31,27.72,2107.071,103.96,74.67,660.6,33.65,264.63,44.86
29/07/13,1690.32,27.69,2090.957,103.84,75.22,657.1,33.23,264.89,44.74
30/07/13,1687.92,27.665,2073.798,103.69,75.5,657.1,33.28,263.99,45
31/07/13,1687.76,27.715,2094.12,103.89,75.77,656.4,33.17,263.52,45.07
1/8/2013,1689.42,27.925,2094.115,104.68,76.3,664.4,34.34,259.79,45.42
2/8/2013,1706.1,28.28,2134.635,104.72,76.56,669.5,34.46,257.72,45.77
5/8/2013,1708.01,28.35,2126.449,105.05,76.89,666,34.65,256.72,45.83
6/8/2013,1705.79,28.22,2138.984,105.22,76.92,660.8,34.69,256.3,45.76
7/8/2013,1695.3,27.97,2152.313,104.12,76.36,659.4,34.1,255.09,45.3
8/8/2013,1693.35,28.19,2139.787,104.3,76.84,653.4,33.41,254.95,45.68
9/8/2013,1696.1,28.335,2147.988,103.93,76.7,657.1,33.67,254.51,45.67
12/8/2013,1688.37,28.435,2154.423,103.33,76.2,661,33.81,256.64,45.21
13/08/13,1690.65,28.525,2199.284,104.68,76.77,660.4,34.23,255.07,45.57
14/08/13,1693.88,28.61,2207.562,104.48,77.07,666.7,34.16,250.94,45.71
15/08/13,1679.61,28.615,2197.095,102.84,75.98,662.3,33.68,249.51,44.99
16/08/13,1661.22,28.475,2172.717,101.81,75.54,651.7,33.53,245.61,44.89
19/08/13,1655.25,28.68,2150.846,101.64,75.5,653.8,33.49,240.12,44.85
20/08/13,1646.81,28.165,2178.94,100.77,75.49,646.1,32.82,237.34,44.79
21/08/13,1650.66,28.065,2172.969,101.69,75.46,649.2,32.53,241.74,44.75
22/08/13,1645.03,27.95,2165.643,101.82,75.73,643.7,32.85,242.22,44.61
23/08/13,1659.92,28.265,2172.599,103.19,76.73,648.5,33.08,243.21,45.23
26/08/13,1664.29,28.27,2157.332,103.36,76.72,N/A,33.04,246.31,45.22
27/08/13,1652.54,28.195,2192.99,101.94,75.82,652.1,32.64,244.19,44.51
28/08/13,1630.25,27.545,2189.856,100.62,75.08,640.5,32.71,244.26,44.01
29/08/13,1633.5,27.705,2207.062,100.89,75.4,646.4,33.08,242.72,44.05
30/08/13,1638.89,27.69,2195.335,101.99,76.04,649,32.37,243.91,44.39
2/9/2013,N/A,27.78,2202.386,N/A,N/A,647.2,32.95,N/A,N/A
3/9/2013,1635.95,27.92,2198.712,101.86,76.1,650.7,33.31,243.01,44.46
4/9/2013,1640.72,27.745,2220.894,101.16,76.14,647.6,33.47,239.98,44.27
5/9/2013,1653.28,27.79,2224.729,102.03,76.75,649.9,33.72,241.72,44.83
6/9/2013,1657.44,27.95,2218.535,102.7,77.09,652.3,33.67,240.33,45.09
9/9/2013,1656.85,28.13,2252.164,102.74,77.23,659.8,34.03,244.02,45.02
10/9/2013,1674.32,28.365,2318.699,104.58,78.27,657.6,34.4,248.94,45.79
11/9/2013,1681.04,28.625,2350.178,104.79,77.69,659.3,34.11,247.89,46.07
12/9/2013,1689.21,28.8,2340.722,104.91,78.06,658.7,34.1,249.77,46.23
13/09/13,1685.04,28.67,2356.827,104.59,78.11,657.8,34.12,247.94,46.17
16/09/13,1691.7,29.035,2349.755,106.05,78.69,669,34.56,249.35,46.8
17/09/13,1697.73,29.025,2335.096,105.06,77.99,662.8,34.23,251.04,46.76
18/09/13,1705.74,29.11,2288.36,106.05,78.49,658.6,34.56,250.67,47.05
19/09/13,1727.34,29.62,N/A,107.36,79.54,664,34.86,259.47,47.77
20/09/13,1722.44,29.455,N/A,107.24,79.47,660,34.59,258.33,47.66
23/09/13,1711.44,29.485,2302.254,106.72,79.34,659.7,34.54,253.3,46.88
24/09/13,1702.6,29.295,2323.279,106.46,79,655.5,34.86,252.29,46.78
25/09/13,1698.02,29.38,2309.293,106.77,78.88,655.8,34.64,250.67,47.03
26/09/13,1694.05,29.52,2294.695,106.75,78.87,655.3,35.14,251.29,46.85
27/09/13,1695.52,29.46,2251.673,106.39,78.74,655.7,34.71,251.81,46.67
30/09/13,1687.26,29.03,2269.16,105.43,78.27,642.6,34.42,250.08,46.2
1/10/2013,1682.41,29.22,N/A,106.56,78.87,644.2,34.43,248.58,46.39
2/10/2013,1691.9,29.385,N/A,107.09,79.13,641.7,33.98,251.76,46.44
3/10/2013,1692.35,29.435,N/A,107.21,79.55,642.9,33.95,252,46.47
4/10/2013,1678.79,29.255,N/A,106.335,78.72,641.2,33.64,248.44,46.01
7/10/2013,1687.15,29.27,N/A,105.99,78.72,641.5,33.42,247.08,45.68
8/10/2013,1676.22,29.43,2273.38,105.84,78.76,640.9,33.23,248.38,45.99
9/10/2013,1656.99,29.185,2293.81,104.3,77.4,633.6,33.84,246.01,45.62
10/10/2013,1660.88,29.445,2317.912,105.01,77.8,634.7,34.56,246.57,45.95
11/10/2013,1691.09,29.97,2304.242,105.84,78.41,644.9,34.43,251.37,46.5
14/10/13,1699.86,29.825,2336.458,107.06,78.74,644.9,34.39,253.31,46.58
15/10/13,1709.17,30.075,2342.564,107.99,79.73,652,34.6,253.39,46.88
16/10/13,1700.49,30.13,2332.22,107.91,79.83,651.7,34.73,253.57,46.73
17/10/13,1720.17,30.275,2304.56,108,80,653.4,34.56,257.33,46.64
18/10/13,1736.72,30.49,2290.909,110.22,81.56,659.6,34.68,262.31,47.47
21/10/13,1745.2,30.565,2300.771,110.85,82.31,661.8,34.64,261.32,47.76
22/10/13,1746.48,30.485,2331.426,110.95,82.62,664.7,34.53,260.27,47.97
23/10/13,1752.27,30.425,2316.699,110.24,82.04,666,33.86,262.48,48.06
24/10/13,1747.48,30.47,2280.549,110.47,81.99,668,34.24,263.07,48.24
25/10/13,1756.01,30.41,2264.64,111.24,83.1,669.4,33.72,263.38,48.62
28/10/13,1759.42,30.625,2235.604,111.13,82.9,673.6,33.86,265.63,48.6
29/10/13,1762.93,30.345,2234.904,111.33,83.16,672.9,34.12,263.43,48.76
30/10/13,1772.27,30.685,2226.054,111.4,83.36,677.6,34.13,261.42,48.94
31/10/13,1763.24,30.52,2256.28,109.77,82.77,671.1,34.48,259.48,48.53
1/11/2013,1758.7,30.8,2239.852,109.41,83.04,669.3,34.13,257.89,48.73
4/11/2013,1763.4,30.805,2256.879,109.24,83.05,674.8,34.1,259.21,49.17
5/11/2013,1765.67,30.795,2239.791,109.55,82.59,679.9,34.08,259.1,48.96
6/11/2013,1765,30.65,2249.781,110.35,83.35,673,34.32,255.86,49.31
7/11/2013,1770.74,30.7,2236.461,109.62,82.99,673.9,34.15,255.56,49.38
8/11/2013,1748.37,30.43,2219.919,107.44,81.73,665.5,34.27,251.51,48.68
11/11/2013,1769.96,30.555,2201.48,109.04,82.39,671.8,34.26,248.87,49.37
12/11/2013,1769.51,30.715,2209.333,109.07,82.16,670.7,34.53,248.58,49.17
13/11/13,1764.37,30.465,2217.005,108.66,82.01,669.5,34.75,246.81,49.1
14/11/13,1782.75,30.68,2184.809,110.47,83.29,670,35.09,249.72,49.58
15/11/13,1790.66,30.78,2199.226,110.6,83.83,667.6,35.53,251.31,49.98
18/11/13,1798.82,30.705,2247.895,111.32,83.94,667.9,35.37,252.07,50.25
19/11/13,1790.79,30.9,2301.317,110.11,83.09,668.9,35.16,250.02,50.06
20/11/13,1789.59,30.62,2304.623,109.93,83.14,669.1,35.45,248.42,49.91
21/11/13,1783.52,30.435,2299.89,109.81,83.03,666.7,35.48,246.28,49.72
22/11/13,1797.21,30.715,2309.811,111.29,83.69,669.2,35.1,247.59,50.06
25/11/13,1806.33,30.895,2288.393,112.13,84.29,670.2,35.24,246.82,50.45
26/11/13,1802.87,30.885,2286.603,111.99,84.22,668.6,34.9,245.65,50.25
27/11/13,1803.48,30.955,2283.89,112.84,84.79,660,34.8,245.01,50.46
28/11/13,N/A,31.085,2307.619,N/A,N/A,660.5,34.79,N/A,N/A
29/11/13,1808.69,31.18,2325.63,113.94,85.54,660.1,34.89,247.68,50.73
2/12/2013,1806.55,31.14,2306.201,113.7,85.83,661.6,34.82,244.89,50.38
3/12/2013,1800.1,30.94,2299.684,112.13,85.42,653.5,34.56,243.4,50.11
4/12/2013,1793.15,30.385,2323.82,111.31,85.06,653,34.33,242.55,49.52
5/12/2013,1792.82,30.005,2358.116,111.49,85.57,645.4,33.82,243.68,49.56
6/12/2013,1788.36,29.815,2347.428,112.62,86.105,650,34.18,245.46,50.19
9/12/2013,1806.21,30.12,2346.71,112.63,86.35,648.4,34.11,246.7,50.38
10/12/2013,1807.6,30.005,2344.672,112.23,86.19,650.3,33.98,247.82,50.38
11/12/2013,1802.76,29.805,2332.868,111.53,86.27,647.1,33.74,247.78,50.38
12/12/2013,1781.71,29.57,2302.186,109.7,85.24,645.1,33.92,241.94,49.45
13/12/13,1777.98,29.465,2290.597,110.05,85.36,640.5,33.66,240.91,49.7
16/12/13,1777.48,29.445,2300.011,110.62,85.27,638.9,33.35,241.68,49.93
17/12/13,1786.47,29.87,2262.614,111.45,85.32,645.2,33.38,241.77,50.41
18/12/13,1781.46,29.815,2250.892,111.53,85.22,647.3,33.82,243.07,50.36
19/12/13,1809,30.29,2254.315,112.72,85.99,650.2,34.06,246.9,50.99
20/12/13,1810.39,30.61,2227.785,112.1,85.75,657.9,34.05,244.02,50.94
23/12/13,1822.92,30.815,2186.965,114.18,87.19,658.2,34.06,246.42,51.53
24/12/13,1828.02,N/A,2191.763,114.91,87.43,663.8,N/A,246.25,51.45
25/12/13,N/A,N/A,2192.655,N/A,N/A,N/A,N/A,N/A,N/A
26/12/13,1834.96,N/A,2200.598,115.63,87.6,N/A,N/A,246.9,51.87
27/12/13,1842.97,31.22,2171.133,115.47,87.83,667.2,34.55,246.51,52.29
30/12/13,1841.47,31.405,2207.077,115.11,87.4,671.3,34.9,245.95,52.02
31/12/13,1842.61,N/A,2187.904,115.36,87.54,667.5,N/A,246.51,52.12
1/1/2014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2/1/2014,1845.86,31.51,2210.449,115.09,87.55,671.3,34.8,245.51,51.98
3/1/2014,1833.21,30.91,2199.313,114.53,87.27,667,34.77,245.47,51.67
6/1/2014,1832.31,30.95,2175.419,115.22,86.65,667.4,34.55,247.42,51.92
7/1/2014,1828.71,30.98,2128.954,114.19,86.7,667.9,34.85,248,51.64
8/1/2014,1837.9,31.365,2142.624,114.78,87.11,670.1,34.97,248.47,51.7
9/1/2014,1839,31.345,2136.806,115.25,87.62,668.3,34.83,248,51.9
10/1/2014,1840.06,31.305,2117.626,114.92,87.24,667.3,34.84,248.5,51.94
13/01/14,1841.26,31.415,2108.727,115.3,87.18,670.3,34.67,250.62,51.8
14/01/14,1821.36,30.995,2100.533,114.44,86.3,665.5,34.53,249.66,51.56
15/01/14,1840.52,31.525,2118.371,115.64,88,673.9,34.85,251.03,51.97
16/01/14,1847.99,31.965,2116.581,116.05,88.28,677.6,34.82,251.98,52.02
17/01/14,1844.23,31.82,2111.302,116.31,88.12,676.4,35.2,252.66,51.89
20/01/14,N/A,31.685,2094.902,N/A,N/A,678,35.18,N/A,N/A
21/01/14,1841.05,31.92,2084.541,116.73,88.43,680.1,35.08,252.23,52.07
22/01/14,1844.71,31.905,2103.337,116.69,88.75,679.6,35.16,254.03,52.06
23/01/14,1842.29,31.76,2143.534,116.72,88.5,677.2,34.4,254.21,51.72
24/01/14,1826.96,31.49,2132.331,115.69,88.06,673.2,33.85,253.31,51.06
27/01/14,1791.03,30.565,2139.255,113.78,86.77,657.8,33.38,250.29,50.04
28/01/14,1783,30.55,2131.024,111.93,85.42,652.4,33.55,249.16,50.01
29/01/14,1790.15,30.875,2137.189,111.88,85.1,656.9,33.64,250.66,49.81
30/01/14,1777.17,30.25,2141.073,112.33,85.99,649,33.97,250.71,50.24
31/01/14,1790.88,30.415,N/A,111.25,85.54,648.1,33.36,252.5,49.44
3/2/2014,1782.68,30.38,N/A,111.87,86.14,645.8,32.5,254.26,49.91
4/2/2014,1743.82,29.7,N/A,109.19,84.7,639.9,32.2,250.36,48.82
5/2/2014,1753.38,29.71,N/A,108.81,84.64,640.8,32.34,252.56,48.75
6/2/2014,1752.99,29.99,N/A,108.88,84.94,646.4,32.72,252.56,49.14
7/2/2014,1776.01,30.355,2116.356,109.97,86.27,654.1,33.1,255.03,49.86
10/2/2014,1796.2,30.725,2145.36,110.79,87.23,655.8,33,256.42,50.52
11/2/2014,1800.45,30.71,2183.339,111.12,87.94,658.3,33.08,258.44,50.33
12/2/2014,1820.12,31.075,2201.941,112.2,88.97,666.2,33.46,259.58,50.79
13/02/14,1814.82,31.08,2205.231,111.38,88.31,664.1,32.9,258.81,50.66
14/02/14,1828.46,31.27,2195.223,113.64,89.56,663.1,32.79,260.47,50.98
17/02/14,N/A,31.42,2224.293,N/A,N/A,664.7,32.84,N/A,N/A
18/02/14,1839.03,31.45,2234.059,114.4,89.93,671.6,33.26,261.6,51.52
19/02/14,1838.9,31.375,2216.016,114.9,90.07,677.4,33.23,262.45,51.27
20/02/14,1829.24,31.03,2253.835,114.2,89.7,673,32.83,262.86,51.03
21/02/14,1841.07,31.525,2231.41,115.62,90.33,683.4,33.3,262.5,51.53
24/02/14,1836.78,31.41,2197.943,115.84,90.1,681.4,33.55,262.81,51.58
25/02/14,1847.66,31.67,2174.565,116.66,90.52,683.4,33.44,263.25,51.71
26/02/14,1845.79,31.835,2121.626,116.71,90.57,679,33.55,263.71,51.72
27/02/14,1844.9,31.64,2141.041,116.96,89.87,675.6,33.17,264.12,51.59
28/02/14,1855.12,31.58,2136.413,117.96,90.41,679.3,33.26,263.76,51.98
3/3/2014,1857.68,31.09,2148.373,116.52,89.48,669.9,32.46,264.99,51.5
4/3/2014,1849.23,31.12,2165.095,118.2,90.63,671.6,33.42,266.25,52.19
5/3/2014,1874.05,31.455,2170.5,119.86,90.97,676.7,33.14,268.64,52.57
6/3/2014,1874.18,31.715,2145.977,120.12,91.25,677,33.4,268.22,52.79
7/3/2014,1878.52,31.645,2154.768,120.41,91.27,675.4,33.01,266.92,53.18
10/3/2014,1877.86,31.145,2138.007,119.36,90.48,667.4,32.93,263.93,52.85
11/3/2014,1878.26,31.265,2087.873,119.41,90.83,667.1,32.71,263.07,52.98
12/3/2014,1866.15,30.945,2089.773,117.39,89.82,662.9,32.23,263.89,52.08
13/03/14,1869.06,30.925,2094.468,118.85,90.9,662,32.08,264.95,52.499
14/03/14,1845.07,30.24,2102.91,116.63,88.99,650.1,31.41,263.57,51.47
17/03/14,1842.81,30.295,2104.127,118.22,89.24,652.2,31.6,264.6,51.56
18/03/14,1858.92,30.655,2121.191,118.22,89.55,655.7,31.65,264.55,52.07
19/03/14,1872.25,30.94,2114.589,119.68,90.56,659.9,31.51,265.81,52.26
20/03/14,1860.09,30.7,2111.716,118.73,89.78,653,31.3,260.48,51.72
21/03/14,1874.53,31.075,2080.842,119.72,90.61,654.2,31.43,261.25,51.96
24/03/14,1867.67,31.15,2147.31,119.07,89.32,655.1,31.4,263.51,51.89
25/03/14,1859.48,30.875,2160.281,117.665,88.69,652.3,31.43,262.19,51.75
26/03/14,1867.09,31.28,2167.876,117.63,88.96,658.3,31.95,263.91,52.28
27/03/14,1852.11,31.435,2157.618,114.71,87.27,656.2,32.07,259.76,51.42
28/03/14,1850.07,31.65,2142.956,114.48,87.15,659.4,32.59,261.51,51.46
31/03/14,1859.16,32.05,2138.947,115.04,87.73,661.6,32.59,263.57,52
1/4/2014,1873.96,31.985,2126.363,116.63,88.1,662,32.47,264.7,52.55
2/4/2014,1886.61,32.155,2145.653,118.29,89.59,663.9,32.74,265.59,52.74
3/4/2014,1891.43,32.135,2160.452,118.4,89.55,666.1,32.84,265.89,53.15
4/4/2014,1890.25,32.355,2133.233,117.96,89.29,665.4,32.91,265.9,53.4
7/4/2014,1863.92,32.28,N/A,113.95,85.84,664.4,32.45,265.84,52.4
8/4/2014,1845.48,32.13,2151.015,112.81,85.65,659.8,31.58,266.33,51.71
9/4/2014,1852.64,32.045,2199.458,114,86.67,659.4,31.61,268.05,52.07
10/4/2014,1872.28,32.185,2204.886,115.1,87.87,665,31.07,267.52,52.37
11/4/2014,1830.65,31.495,2230.548,111.04,84.34,658.1,30.89,264.46,51.26
14/04/14,1818.18,31.34,2227.434,111.55,84.85,652.9,31.3,263.97,51.24
15/04/14,1831.45,31.575,2225.881,111.03,85.06,657.3,31.07,264.98,51.28
16/04/14,1846.01,31.425,2195.742,111.93,85.83,658.4,31.77,267.83,51.71
17/04/14,1861.73,31.575,2208.108,111.99,85.89,658.3,31.64,268.9,52.45
18/04/14,N/A,N/A,2189.716,N/A,N/A,N/A,N/A,N/A,N/A
21/04/14,1865.79,N/A,2183.972,113.13,86.41,N/A,N/A,268.27,52.84
22/04/14,1872.57,31.88,2159.687,113.63,87.1,665.5,31.78,269.34,53.06
23/04/14,1879.32,32.2,2165.213,114.48,87.55,669.8,31.87,270.25,52.95
24/04/14,1881.97,32.195,2161.122,114.59,88.2,670.2,31.55,269.44,53.39
25/04/14,1877.72,31.96,2157.318,113.17,87.08,669.3,31.56,269.86,52.79
28/04/14,1865,31.905,2128.79,112.01,86.58,671.6,31.48,269.68,52.72
29/04/14,1870.78,32.055,2095.895,111.42,86.75,672.2,31.72,271.12,52.7
30/04/14,1877.1,32.275,2115.292,110.88,86.79,677.3,31.42,270.6,52.69
1/5/2014,1884.39,N/A,N/A,111.75,87.53,680.6,N/A,272.07,52.98
2/5/2014,1885.3,32.27,N/A,112.09,87.94,682.2,31.89,273.5,52.9
5/5/2014,1879.45,32.07,2117.024,111.12,86.98,N/A,31.76,273.46,52.67
6/5/2014,1883.69,32.225,2119.223,111.41,87.83,682.9,31.53,274.62,52.85
7/5/2014,1868.53,31.765,2118.06,110.23,87,678.5,31.37,273.96,52.6
8/5/2014,1877.39,32.155,2100.992,110.03,86.26,682.3,31.61,276.87,52.91
9/5/2014,1875.27,32.44,2111.108,108.69,86.41,684.2,31.83,276.72,52.88
12/5/2014,1880.03,32.42,2117.889,110.68,87.31,684.1,31.89,277.31,53.19
13/05/14,1896.75,32.705,2151.567,112.38,88.32,688.1,32.39,277.69,53.88
14/05/14,1897.13,32.73,2145.551,111.1,88.03,689.3,32.4,276,53.92
15/05/14,1888.16,32.665,2140.375,109.07,87.81,690.8,32.53,276.04,53.26
16/05/14,1871.19,32.22,2118.552,108.93,87.24,687.5,32.13,275.7,53.01
19/05/14,1876.66,32.32,2117.905,109.27,87.47,685.7,32.04,277.64,52.97
20/05/14,1884.88,32.375,2106.244,110.48,88.28,686.7,31.91,276.99,53.3
21/05/14,1873.34,32.23,2095.179,109.65,88.16,674.9,32.23,276.19,52.74
22/05/14,1888.19,32.675,2118.088,109.96,88.94,680,32.39,274.98,53.21
23/05/14,1893.32,32.6,2114.821,110.69,89.33,677.4,32.83,274.79,53.29
